1.1.1.1,1.25
1.1.1.2,0.25
1.1.1.3,0.583
1.1.1.4,0.333
1.1.1.5,0.583
1.1.1.6,0.25
1.1.1.7,0.25
1.1.1.8,0.583
1.1.1.9,0.333
1.1.1.10,0.833
1.1.1.11,0.833
1.1.1.12,0.333
1.1.1.1n2,0.25
1.1.2.1,0.833
1.1.3.1,1.0
1.1.3.2,0.5
1.1.3.3,0.5
1.1.3.4,2.0
1.1.3.1n3,0.5
1.1.4.1,3.9520000000000004
1.1.4.2,0.952
1.1.4.3,1.952
1.1.4.4,1.286
1.1.4.5,2.286
1.1.4.6,4.285
1.1.4.7,1.285
1.1.5.1,1.7670000000000001
1.1.5.2,0.7680000000000001
1.1.5.3,0.7680000000000001
1.1.5.4,0.7680000000000001
1.1.5.5,0.7680000000000001
1.1.5.6,1.2690000000000001
1.1.5.7,0.6010000000000001
1.1.5.8,0.6010000000000001
1.1.5.9,0.6010000000000001
1.1.5.10,0.6010000000000001
1.1.6.1,1.5010000000000001
1.1.6.2,1.0
1.1.6.3,0.75
1.1.7.1,0.75
1.1.7.2,2.25
1.1.7.3,2.0
1.1.7.4,0.5
1.1.7.5,0.5
1.1.7.6,3.0
1.1.7.7,2.832
1.1.7.8,1.332
1.1.7.9,1.5819999999999999
1.1.7.10,0.25
1.1.7.11,1.25
1.1.7.12,1.0
1.1.7.13,0.75
1.1.7.14,0.75
1.1.7.15,6.083
1.1.7.16,0.333
1.1.7.17,2.333
1.1.7.18,2.0
1.1.7.1n4,0.75
1.2.1.1,1.0
1.2.1.2,1.666
1.2.1.3,0.666
1.2.1.4,2.166
1.2.1.5,1.5
1.2.2.1,0.5
1.2.2.2,1.5
1.2.2.3,2.0
1.2.2.4,1.0
1.2.2.5,1.0
1.2.2.6,1.5
1.2.2.7,0.5
1.2.2.8,0.5
1.2.2.9,0.5
1.2.2.2n6,1.0
1.2.2.3n7,1.0
1.2.3.1,1.0
1.2.3.3,0.75
1.2.3.4,0.75
1.2.3.5,0.75
1.2.3.6,1.5
1.2.3.7,0.75
1.2.3.8,1.083
1.2.3.9,0.333
1.2.3.10,1.332
1.2.3.11,0.9990000000000001
1.2.3.12,0.75
1.2.3.13,0.75
1.2.3.14,0.75
1.2.3.15,1.15
1.2.3.16,0.4
1.2.3.17,0.4
1.2.3.7n8,0.75
1.2.3.11n9,0.9990000000000001
1.2.4.1,0.4
1.2.4.2,1.7329999999999999
1.2.4.3,0.333
1.2.4.4,1.083
1.2.4.5,0.75
1.2.4.6,0.75
1.2.4.7,1.5
1.2.4.8,0.75
1.2.4.9,0.75
1.2.4.10,1.2510000000000001
1.2.4.11,1.5010000000000001
1.2.4.12,0.501
1.2.4.13,0.501
1.2.4.14,1.2510000000000001
1.2.4.15,0.75
1.2.4.16,0.75
1.2.4.17,3.0820000000000003
1.2.4.18,1.332
1.2.4.19,1.332
1.2.4.20,0.9990000000000001
1.2.4.21,1.9989999999999999
1.2.4.22,1.0
1.2.4.23,1.0
1.2.4.24,5.666
1.2.4.25,2.6660000000000004
1.2.4.26,1.166
1.2.4.27,1.5
1.2.4.28,0.5
1.2.4.29,2.5
1.2.4.30,2.5
1.2.4.32,1.5
1.2.4.33,2.0
1.2.4.12n10,0.501
1.2.4.21n11,0.9990000000000001
1.2.5.1,1.333
1.2.5.2,0.333
1.2.5.3,0.9990000000000001
1.2.5.4,0.666
1.2.5.5,1.066
1.2.5.6,0.4
1.2.5.7,0.4
1.2.5.8,0.4
1.2.5.9,1.15
1.2.5.10,0.75
1.2.5.11,0.75
1.2.5.12,1.0
1.2.5.13,0.25
1.2.5.14,0.25
1.2.5.15,0.75
1.2.5.16,0.5
1.2.5.17,0.5
1.2.5.18,0.5
1.2.5.19,1.5
1.2.5.20,3.0
1.2.5.21,1.166
1.2.5.22,0.666
1.2.5.23,1.332
1.2.5.24,0.666
1.2.5.25,1.166
1.2.5.26,0.5
1.2.5.27,0.5
1.2.5.28,2.0
1.2.5.29,1.5
1.2.6.1,0.75
1.2.6.2,0.75
1.2.6.3,0.75
1.2.6.4,0.917
1.2.6.5,0.167
1.2.6.6,0.167
1.2.6.7,0.167
1.2.6.8,0.5
1.2.6.9,0.333
1.2.6.6n13,0.167
1.2.6.9n14,0.333
1.3.1.1,2.25
1.3.1.2,0.25
1.3.1.3,0.25
1.3.1.4,0.583
1.3.1.5,0.333
1.3.1.6,1.333
1.3.1.7,1.666
1.3.1.1n15,1.0
1.3.2.1,0.666
1.3.2.2,1.332
1.3.2.3,0.666
1.3.2.4,1.066
1.3.2.5,0.4
1.3.2.6,0.4
1.3.2.7,0.7330000000000001
1.3.2.8,0.333
1.3.2.9,0.7330000000000001
1.3.2.10,0.4
1.3.2.11,0.4
1.3.2.12,0.4
1.3.2.13,0.8
1.3.2.14,0.4
1.3.2.15,0.4
1.3.2.16,0.4
1.3.2.6n16,0.4
1.3.3.1,0.7330000000000001
1.3.3.2,0.333
1.3.3.3,0.7330000000000001
1.3.3.4,0.4
1.3.3.5,0.65
1.3.3.6,0.25
1.3.3.7,0.5
1.3.3.8,0.25
1.3.3.9,0.25
1.3.3.4n17,0.4
1.3.3.5n18,0.4
1.3.3.6n19,0.25
1.3.4.1,1.25
1.3.4.2,1.0
1.3.4.3,0.333
1.3.5.1,0.333
1.3.5.2,0.333
1.3.5.3,2.0
1.3.5.6,0.9990000000000001
1.3.5.7,0.9990000000000001
1.3.6.1,1.332
1.3.6.2,0.333
1.3.6.3,1.333
1.3.6.4,1.5
1.3.6.5,0.5
1.3.6.6,0.5
1.3.6.7,0.833
1.3.6.8,0.333
1.3.6.9,0.9990000000000001
1.3.6.10,0.666
1.3.6.11,1.332
1.3.6.12,0.666
1.3.6.13,1.332
1.3.6.14,0.666
1.3.6.15,2.6660000000000004
1.3.6.16,0.333
1.3.7.1,0.333
1.3.7.2,0.9990000000000001
1.3.7.3,1.666
1.3.7.4,1.332
1.3.7.5,0.666
1.3.7.6,0.666
1.3.7.7,1.0
1.3.7.8,1.332
1.3.7.5n20,1.332
1.3.8.1,0.666
1.3.8.2,1.332
1.3.8.3,0.666
1.3.8.4,0.9990000000000001
1.3.8.5,0.333
1.3.8.6,0.333
1.3.8.8,0.666
1.3.8.9,0.666
1.3.8.10,1.166
1.3.8.11,0.5
1.3.8.12,0.5
1.3.8.13,1.0
1.3.8.14,1.0
1.3.8.15,0.75
1.3.8.16,0.25
1.3.8.17,0.25
1.3.9.1,0.583
1.3.9.2,0.333
1.3.9.3,1.333
1.3.9.4,1.0
1.3.9.5,1.0
1.3.9.6,1.5
1.3.9.7,0.5
1.3.9.8,0.5
1.3.9.9,1.0
1.3.9.10,0.833
1.3.9.11,0.333
1.3.9.12,0.833
1.3.9.13,1.0
1.3.9.14,0.833
1.3.9.15,0.333
1.3.9.16,0.833
1.3.9.17,0.5
1.3.9.18,0.333
1.3.9.19,0.333
1.3.9.19n22,0.666
1.3.10.1,0.333
1.3.10.2,0.833
1.3.10.3,0.833
1.3.10.4,0.333
1.3.10.5,0.833
1.3.10.6,0.833
1.3.10.7,0.333
1.3.10.8,0.666
1.3.10.9,1.333
1.3.10.10,0.333
1.3.11.1,0.333
1.3.11.2,0.333
1.3.11.3,0.583
1.3.11.4,0.25
1.3.11.5,0.25
1.3.11.6,0.75
1.3.11.7,0.833
1.3.11.8,0.333
1.3.11.9,0.583
1.3.11.10,0.25
1.3.11.11,0.25
1.3.11.12,0.75
1.3.11.13,0.833
1.3.12.1,0.333
1.3.12.2,0.666
1.3.12.3,0.333
1.3.12.4,0.333
1.3.12.5,0.5
1.3.12.6,0.833
1.3.12.7,0.333
1.3.12.8,0.583
1.3.12.9,0.25
1.3.12.10,0.25
1.3.12.11,0.5
