0.1,0
0.2,0
0.3,0.9990000000000001
0.4,0.9990000000000001
0.5,1.832
0.6,0.833
0.7,4.458
0.8,3.625
0.9,4.625
0.10,5.0
0.7n1,3.625
1.1.1.1,23.687
1.1.1.2,10.187000000000001
1.1.1.3,12.266
1.1.1.4,4.079000000000001
1.1.1.5,6.203000000000001
1.1.1.6,2.124
1.1.1.7,6.1240000000000006
1.1.1.8,7.204000000000001
1.1.1.9,3.080000000000001
1.1.1.10,10.58
1.1.1.11,18.829
1.1.1.12,7.329000000000001
1.1.1.1n2,8.187000000000001
1.1.2.1,10.329
1.1.3.1,3.625
1.1.3.2,0.625
1.1.3.3,0.625
1.1.3.4,9.083
1.1.3.1n3,0.625
1.1.4.1,20.589
1.1.4.2,6.506000000000001
1.1.4.3,8.548
1.1.4.4,2.3280000000000003
1.1.4.5,2.3280000000000003
1.1.4.6,10.713000000000003
1.1.4.7,6.671000000000001
1.1.5.1,7.5150000000000015
1.1.5.2,1.1300000000000001
1.1.5.3,1.1300000000000001
1.1.5.4,1.1300000000000001
1.1.5.5,1.1300000000000001
1.1.5.6,3.077
1.1.5.7,1.0470000000000002
1.1.5.8,1.0470000000000002
1.1.5.9,1.0470000000000002
1.1.5.10,1.0470000000000002
1.1.6.1,6.3629999999999995
1.1.6.2,3.416
1.1.6.3,4.239
1.1.7.1,2.623
1.1.7.2,7.685999999999999
1.1.7.3,11.144
1.1.7.4,2.081
1.1.7.5,2.081
1.1.7.6,7.311
1.1.7.7,11.180000000000001
1.1.7.8,3.95
1.1.7.9,5.439
1.1.7.10,1.7890000000000001
1.1.7.11,1.5390000000000001
1.1.7.12,3.0700000000000003
1.1.7.13,1.5810000000000002
1.1.7.14,1.5810000000000002
1.1.7.15,2.9549999999999996
1.1.7.16,1.4240000000000002
1.1.7.17,6.424
1.1.7.18,6.05
1.1.7.1n4,2.623
1.1.7.7n5,2.05
1.2.1.1,2.65
1.2.1.2,4.872
1.2.1.3,2.622
1.2.1.4,3.622
1.2.1.5,2.4
1.2.2.1,2.749
1.2.2.2,4.2490000000000006
1.2.2.3,4.9990000000000006
1.2.2.4,2.499
1.2.2.5,1.499
1.2.2.6,2.749
1.2.2.7,1.499
1.2.2.8,1.499
1.2.2.9,1.499
1.2.2.10,0.785
1.2.2.2n6,1.749
1.2.2.3n7,1.749
1.2.3.1,1.9069999999999998
1.2.3.2,0.907
1.2.3.3,2.9429999999999996
1.2.3.4,2.407
1.2.3.5,2.407
1.2.3.6,3.6929999999999996
1.2.3.7,0.657
1.2.3.8,1.371
1.2.3.9,1.085
1.2.3.10,3.632
1.2.3.11,4.918
1.2.3.12,0.657
1.2.3.13,0.657
1.2.3.14,0.657
1.2.3.15,0.886
1.2.3.16,0.6000000000000001
1.2.3.17,0.6000000000000001
1.2.3.7n8,0.657
1.2.3.11n9,1.9180000000000001
1.2.4.1,0.229
1.2.4.2,1.2280000000000002
1.2.4.3,0.9990000000000001
1.2.4.4,1.4989999999999999
1.2.4.5,0.5
1.2.4.6,0.5
1.2.4.7,1.0
1.2.4.8,0.5
1.2.4.9,0.5
1.2.4.10,1.1680000000000001
1.2.4.11,0.668
1.2.4.12,0.668
1.2.4.13,0.668
1.2.4.14,0.9180000000000001
1.2.4.15,0.25
1.2.4.16,0.25
1.2.4.17,0.583
1.2.4.18,0.333
1.2.4.19,0.333
1.2.4.20,0.666
1.2.4.21,2.166
1.2.4.22,1.5
1.2.4.23,1.5
1.2.4.24,5.166
1.2.4.25,0.666
1.2.4.26,1.166
1.2.4.27,0.5
